id,status,sort,name,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl
995,2,0,Sapphire Scout,Hybrid,NULL,Humboldt Seed Organisation,NULL,NULL,NULL,"Lake Forest, CA",NULL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,2,0,Litt Gorilla Glue #4,Hybrid,NULL,Litt,NULL,NULL,NULL,"North Hollywood, CA",NULL,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,2,0,Bird Blazer,Hybrid,NULL,Caveman,NULL,NULL,NULL,"Corona, CA",NULL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,2,0,SFV,Sativa,NULL,Caveman,NULL,NULL,NULL,"Corona, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,2,0,Private Reserve,Indica,NULL,The Cultivation Workshop,NULL,NULL,NULL,"Pasadena, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,2,0,O.D. Shreck,Sativa,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,2,0,Blueberry OG,Hybrid,NULL,Apothecary Seed Company,NULL,NULL,NULL,"Richmond, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,2,0,Gelato,Hybrid,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,2,0,Trinity OG,Sativa,NULL,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,2,0,Strawberry Tahoe,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,"Lake Forest, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,2,0,Blue Diamond,Hybrid,NULL,BioQueen Seeds,"Euphoric, Relaxed, Happy, Uplifted, Sleepy, Paranoid, Dry Mouth, Anxious","Stress, Depression, Pain","Sweet, Earthy","Lake Forest, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,2,0,Black Jack (R),Sativa,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,2,0,Sour D.,Sativa,NULL,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,2,0,Soul Assassin OG,Hybrid,NULL,Gabriele,NULL,NULL,NULL,",",NULL,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,2,0,Dube Dee,Hybrid,NULL,Caveman,NULL,NULL,NULL,"Corona, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,2,0,Dube Doo,Hybrid,NULL,Caveman,NULL,NULL,NULL,"Corona, CA",NULL,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,2,0,King Leet,Hybrid,NULL,Caveman,NULL,NULL,NULL,"Corona, CA",NULL,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,2,0,Daking,Hybrid,NULL,Caveman,NULL,NULL,NULL,"Corona, CA",NULL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,2,0,Cherry Pie,Indica,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,2,0,Wu Tang,Hybrid,NULL,Culinary Bud Delights,NULL,NULL,NULL,"Santa Monica, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,2,0,Key Lime Sherbert,Hybrid,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,2300,0,0,100,0,0,10000,0,0,0,0,0,0,0,0,0
1016,2,0,Cookie,Hybrid,NULL,OMG PMO Collective,NULL,NULL,NULL,"Sherman Oaks, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,2,0,Monkey Cheese,Hybrid,NULL,OMG PMO Collective,NULL,NULL,NULL,"Sherman Oaks, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,2,0,Outside Swiss Tsu,Hybrid,NULL,Ron H.,NULL,NULL,NULL,"Los Angeles, CA",NULL,600,0,0,1100,0,0,110000,0,0,0,0,0,0,0,0,0
1019,2,0,0.1 Swiss Tsu,Hybrid,NULL,Ron H.,NULL,NULL,NULL,"Los Angeles, CA",NULL,800,0,0,1000,0,0,100000,0,0,0,0,0,0,0,0,0
1020,2,0,4.1 Swiss Tsu,Hybrid,NULL,Ron H.,NULL,NULL,NULL,"Los Angeles, CA",NULL,0,0,0,1000,0,0,100000,0,0,0,0,0,0,0,0,0
1021,2,0,4.0 Swiss Tsu,Hybrid,NULL,Ron H.,NULL,NULL,NULL,"Los Angeles, CA",NULL,100,0,0,1000,0,0,100000,0,0,0,0,0,0,0,0,0
1022,2,0,Royal Kush,Hybrid,NULL,G13 Labs,NULL,NULL,NULL,"San Juan Capistrano, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,2,0,Healing Rain M2,Hybrid,NULL,Caveman,NULL,NULL,NULL,"Corona, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,2,0,Plat. Cookies,Hybrid,NULL,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,2,0,10# Hammer,Indica,NULL,PCAM,NULL,NULL,NULL,"Beckwourth, CA",NULL,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,2,0,Fireberry,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,"Lake Forest, CA",NULL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,2,0,Healing Rain M1,,NULL,Caveman,NULL,NULL,NULL,"Corona, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,2,0,Fruity Chronic Juice,Hybrid,NULL,Delicious Seeds,"Relaxed, Euphoric, Happy, Talkative, Creative, Dry Mouth, Anxious","Lack of Appetite, Pain, Stress, Depression","Citrus, Sweet","Lake Forest, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,2,0,Tangie,Hybrid,NULL,DNA Genetics,"Happy, Uplifted, Energetic, Euphoric, Relaxed, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain, Lack of Appetite","Citrus, Orange, Sweet","El Cajon, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,2,0,Sour Tangie,Hybrid,NULL,Reserva Privada,"Happy, Uplifted, Euphoric, Relaxed, Energetic, Dry Mouth, Anxious","Stress, Depression, Pain, Lack of Appetite","Citrus, Orange","El Cajon, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,2,0,King Louis OG,Hybrid,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,2,0,Bubble Gum (MO),Hybrid,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,2,0,Sweet Purple (MO),Hybrid,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,2,0,Atomic Haze (MO),Hybrid,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,2,0,PlanCash #1,Indica,NULL,Art Art,NULL,NULL,NULL,"Granada Hills, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,2,0,Sweetwater Veterans...,Sativa,NULL,Humboldt County Housewives,NULL,NULL,NULL,"Humboldt, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,2,0,Blue Snow,Hybrid,NULL,Humboldt County Housewives,NULL,NULL,NULL,"Humboldt, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,2,0,OD Jack Herer,Sativa,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,2,0,Monster Cookies,Hybrid,NULL,303 Seeds,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression","Earthy, Grape, Sweet","Richmond, CA",NULL,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,2,0,Head Band,Hybrid,NULL,Litt,NULL,NULL,NULL,"North Hollywood, CA",NULL,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,2,0,Harle 4,Hybrid,NULL,CR Remedies,NULL,NULL,NULL,"Lancaster, CA",NULL,0,0,0,1300,0,0,130000,0,0,0,0,0,0,0,0,0
1042,2,0,Harle 3,Hybrid,NULL,CR Remedies,NULL,NULL,NULL,"Lancaster, CA",NULL,0,0,0,1300,0,0,130000,0,0,0,0,0,0,0,0,0
1043,2,0,Harle 2,Hybrid,NULL,CR Remedies,NULL,NULL,NULL,"Lancaster, CA",NULL,0,0,0,1400,0,0,140000,0,0,0,0,0,0,0,0,0
1044,2,0,Charlie Sheen,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,"San Diego, CA",NULL,100,0,0,1900,0,0,190000,0,0,0,0,0,0,0,0,0
1045,2,0,Wappa (D),Indica,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,2,0,Magic Bud (W),Indica,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1900,0,0,100,0,0,10000,0,0,0,0,0,0,0,0,0
1047,2,0,All Kush (W),Indica,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,2,0,Lucid Bolt (W),Indica,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,2,0,Wappa (W),Indica,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,2,0,All Kush (D),Indica,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,2,0,Jack Tangie,,NULL,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,2,0,Erlich Bachman Slider,Hybrid,NULL,OMG PMO Collective,NULL,NULL,NULL,"Sherman Oaks, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,2,0,Cheese x Lavender,Hybrid,NULL,OMG PMO Collective,NULL,NULL,NULL,"Sherman Oaks, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,2,0,Santa Cruz Girl Scout...,Hybrid,NULL,OMG PMO Collective,NULL,NULL,NULL,"Sherman Oaks, CA",NULL,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,2,0,Gelato #1,Hybrid,NULL,Cookie Family,NULL,NULL,NULL,"Richmond, CA",NULL,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,2,0,HD- Mango KCB,Indica,NULL,Delta Nine Extractions,NULL,NULL,NULL,"Antelope Valley, CA",NULL,1400,0,0,100,0,0,10000,0,0,0,0,0,0,0,0,0
1057,2,0,Madusa OG,Hybrid,NULL,kalico,NULL,NULL,NULL,", CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,2,0,Lemon OG Seeded,Hybrid,NULL,Valuable Productions LLC,NULL,NULL,NULL,"Valley Village, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,2,0,Cooking Nugs Seeded,Hybrid,NULL,Valuable Productions LLC,NULL,NULL,NULL,"Valley Village, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,2,0,F-3,Organi,NULL,CVPC,NULL,NULL,NULL,"Pasadena, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,2,0,Biker Kush,Hybrid,NULL,Greenway Patient Association,NULL,NULL,NULL,"Torrance, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,2,0,Purple OG (D),Hybrid,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,2,0,White Berry (W),Hybrid,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,2,0,Nebula 2 (W),Hybrid,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,500,0,0,900,0,0,90000,0,0,0,0,0,0,0,0,0
1065,2,0,Santa Sativa (MO),Hybrid,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,2,0,Durga Mata (D),Hybrid,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,2,0,HD- Fire Power OG,Hybrid,NULL,Delta Nine Extractions,NULL,NULL,NULL,"Antelope Valley, CA",NULL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,2,0,Castle Purple Bubba Kush,Indica,NULL,Castle Health Care Solutions,NULL,NULL,NULL,"Los Angeles, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,2,0,Castle OG,Inorga,NULL,Castle Health Care Solutions,NULL,NULL,NULL,"Los Angeles, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,2,0,Kactus Jack,Hybrid,NULL,Valuable Productions LLC,NULL,NULL,NULL,"Valley Village, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,2,0,HD Pure Kush,Sativa,NULL,Delta Nine Extractions,NULL,NULL,NULL,"Antelope Valley, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,2,0,DJ Flo,,NULL,Green Relief,NULL,NULL,NULL,"San Juan Capistrano, CA",NULL,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,2,0,Blackberry Blizz,Hybrid,NULL,Green Relief,NULL,NULL,NULL,"San Juan Capistrano, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,2,0,Skunk,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,"Lake Forest, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,2,0,Mr. Kush,Hybrid,NULL,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,2,0,Golden Nugget,Hybrid,NULL,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,2,0,Bio Diesel,Hybrid,NULL,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,2,0,Amst. Lucid Bolt (W),Hybrid,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,2,0,Amst. Belladonna (MO),Hybrid,NULL,California Alternative...,NULL,NULL,NULL,"Venice, CA",NULL,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,2,0,Candyland,Sativa,NULL,Green Relief,"Happy, Uplifted, Euphoric, Energetic, Relaxed, Dry Mouth, Anxious","Stress, Depression, Pain","Sweet, Earthy","San Juan Capistrano, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,2,0,Sky Walker,Hybrid,NULL,"Funny Farm, LLC",NULL,NULL,NULL,"Topange, CA",NULL,400,0,0,700,0,0,70000,0,0,0,0,0,0,0,0,0
1082,2,0,Alien Bubba Berry,Hybrid,NULL,La Plata Labs,NULL,NULL,NULL,"Morongo Basin, CA",NULL,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,2,0,Twizzler,Hybrid,NULL,Garden Ablaze Seeds,NULL,NULL,NULL,"Morongo Basin, CA",NULL,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,2,0,Quin- n- Tonic,Hybrid,NULL,The Bionosphere,NULL,NULL,NULL,"Morongo Basin, CA",NULL,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,2,0,CBDA5,,NULL,Green Relief,NULL,NULL,NULL,"San Juan Capistrano, CA",NULL,0,0,0,1200,0,0,120000,0,0,0,0,0,0,0,0,0
1086,2,0,Thin Mint Girl Scout...,Hybrid,NULL,Delta Nine Extractions,NULL,NULL,NULL,"Antelope Valley, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,2,0,HD 72 Casey Jones,Sativa,NULL,Delta Nine Extractions,NULL,NULL,NULL,"Antelope Valley, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,2,0,MoonWalker OG,Indica,NULL,Supreme Genetics,NULL,NULL,NULL,"Orange, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,2,0,Blue Dream M,Sativa,NULL,Carl D.,NULL,NULL,NULL,"Artesia, CA",NULL,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,2,0,Blue Dream Z,Sativa,NULL,Carl D.,NULL,NULL,NULL,"Artesia, CA",NULL,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,2,0,DSB,Sativa,NULL,Carl D.,NULL,NULL,NULL,"Artesia, CA",NULL,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,2,0,Chem Dog R3,Organi,NULL,Carl D.,NULL,NULL,NULL,"Artesia, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,2,0,PK,,NULL,Steve C.,NULL,NULL,NULL,"Palmdale, CA",NULL,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2,0,O.D. Sunset Sherbert,Hybrid,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,2,0,Honey Bud,Hybrid,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,2,0,O.D. Blue Dream,Sativa,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,2,0,Training Day,Hybrid,NULL,DNA Genetics,"Relaxed, Euphoric, Sleepy, Happy, Hungry, Dry Mouth, Anxious","Insomnia, Pain, Stress, Depression, Muscle Spasms","Earthy, Pine","Richmond, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,2,0,Ringo- 10252015,Sativa,NULL,"Funny Farm, LLC",NULL,NULL,NULL,"Topange, CA",NULL,100,0,0,600,0,0,60000,0,0,0,0,0,0,0,0,0
1099,2,0,SHE- BD,Sativa,NULL,StructuredHydro,NULL,NULL,NULL,"Baltimore, MD",NULL,0,0,0,900,0,0,90000,0,0,0,0,0,0,0,0,0
1100,2,0,SHE- Private Reserve,Hybrid,NULL,StructuredHydro,NULL,NULL,NULL,"Baltimore, MD",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,2,0,Blue Dream PreRoll,Sativa,NULL,Humboldt County Housewives,NULL,NULL,NULL,"Humboldt, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,2,0,Fire OG PreRoll,Hybrid,NULL,Humboldt County Housewives,NULL,NULL,NULL,"Humboldt, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,2,0,Pinnacle OG,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,"Lake Forest, CA",NULL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,2,0,Purple Jack,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,"Lake Forest, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,2,0,Deep Sleep,Indica,NULL,PAPA GANJA,"Relaxed, Sleepy, Euphoric, Happy, Tingly, Dry Mouth, Anxious","Pain, Insomnia, Depression, Lack of Appetite, Nausea","Earthy, Sweet, Pine","Lake Forest, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,2,0,Big Sky,Indica,NULL,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,2,0,O.D. Miranda,Hybrid,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,2,0,O.D. Girl Scout Cookies,Hybrid,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,2,0,Blueberry Candyland,Hybrid,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,2,0,Candy Jack,Hybrid,NULL,Unknown Breeder,"Happy, Uplifted, Energetic, Euphoric, Creative, Dry Mouth, Anxious, Paranoid","Stress, Depression, Lack of Appetite","Sweet, Citrus, Pine","Lake Forest, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,2,0,White Fire,Hybrid,NULL,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2,0,Eagle Eye 1400,Hybrid,NULL,Valuable Productions LLC,NULL,NULL,NULL,"Valley Village, CA",NULL,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2,0,Eagle Eye 1350,Hybrid,NULL,Valuable Productions LLC,NULL,NULL,NULL,"Valley Village, CA",NULL,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,2,0,Northern Lights #5 x...,Hybrid,NULL,Grace Organics,NULL,NULL,NULL,"San Juan Capistrano, CA",NULL,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,2,0,Silver Berry Haze,Hybrid,NULL,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,2,0,Granddaddy Purple,Indica,NULL,PAPA GANJA,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid","Stress, Insomnia, Pain, Depression, Lack of Appetite","Berry, Grape, Sweet","Lake Forest, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,2,0,Phantom,Indica,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,2,0,Flower Bomb,Hybrid,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,2,0,Kosher Kush,Hybrid,NULL,Reserva Privada,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid, Anxious","Pain, Stress, Depression, Insomnia, Lack of Appetite",Earthy,"Valencia, CA, CA",NULL,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,2,0,Green Ribbon,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,"Richmond, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,2,0,JP-08272015,Hybrid,NULL,"Funny Farm, LLC",NULL,NULL,NULL,"Topange, CA",NULL,0,0,0,900,0,0,90000,0,0,0,0,0,0,0,0,0
1122,2,0,Purple Bubba Cookies,Indica,NULL,Lifestyle Genetics,NULL,NULL,NULL,"Bakersfield, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,2,0,Platinum Euphoria #1,Hybrid,NULL,Lifestyle Genetics,NULL,NULL,NULL,"Bakersfield, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,2,0,Madman OG,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,"Lake Forest, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,2,0,King Louie XIII,Indica,NULL,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,2,0,Pre-91 Chem Dog,,NULL,Green Relief,NULL,NULL,NULL,"San Juan Capistrano, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,2,0,Caveman Cat-nip,Hybrid,NULL,Caveman,NULL,NULL,NULL,"Corona, CA",NULL,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,2,0,Healing Rain (DI),Hybrid,NULL,Caveman,NULL,NULL,NULL,"Corona, CA",NULL,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,2,0,Platinum Lemon Tree,Sativa,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,2,0,Purple Fire,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,"Richmond, CA",NULL,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,2,0,Swiss Tsu 5,Hybrid,NULL,Ron H.,NULL,NULL,NULL,"Los Angeles, CA",NULL,500,0,0,700,0,0,70000,0,0,0,0,0,0,0,0,0
1132,2,0,Swiss Tsu 1,Hybrid,NULL,Ron H.,NULL,NULL,NULL,"Los Angeles, CA",NULL,0,0,0,100,0,0,10000,0,0,0,0,0,0,0,0,0
1133,2,0,Swiss Tsu 4,Hybrid,NULL,Ron H.,NULL,NULL,NULL,"Los Angeles, CA",NULL,0,0,0,100,0,0,10000,0,0,0,0,0,0,0,0,0
1134,2,0,Swiss Tsu 3,Hybrid,NULL,Ron H.,NULL,NULL,NULL,"Los Angeles, CA",NULL,0,0,0,100,0,0,10000,0,0,0,0,0,0,0,0,0
1135,2,0,Swiss Tsu 2,Hybrid,NULL,Ron H.,NULL,NULL,NULL,"Los Angeles, CA",NULL,0,0,0,100,0,0,10000,0,0,0,0,0,0,0,0,0
1136,2,0,SFV Alien,Hybrid,NULL,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
